date,year,day_number,ID_NR,sex,age_class,age_for_analyses,s_length,mass,ID_mat,merking_mat,age_mat_field,age_mat_class,age_mat,s_length_mat,girth_mat,mass_mat,condition_mat,litter_size,litter_index
1994-04-19T00:00:00Z,1994,109,7894,f,c,0,NA,9,7893,n,10,ad,13,202,117,NA,3,2,7893_109_1994
1994-04-19T00:00:00Z,1994,109,7895,m,c,0,NA,11,7893,n,10,ad,13,202,117,NA,3,2,7893_109_1994
1995-04-05T00:00:00Z,1995,95,7920,m,c,0,NA,13,7919,n,6,ad,6,189,111,155,2,2,7919_95_1995
1995-04-05T00:00:00Z,1995,95,7921,m,c,0,NA,13,7919,n,6,ad,6,189,111,155,2,2,7919_95_1995
1995-04-08T00:00:00Z,1995,98,7929,m,c,0,67,8.5,7928,n,8,ad,8,187,108,143,2,2,7928_98_1995
1995-04-08T00:00:00Z,1995,98,7930,m,c,0,68,8.8,7928,n,8,ad,8,187,108,143,2,2,7928_98_1995
1995-04-11T00:00:00Z,1995,101,7936,f,c,0,69,9.8,7935,n,8,ad,7,188,125,180,2,1,7935_101_1995
1995-04-11T00:00:00Z,1995,101,7938,m,c,0,72,10,7937,n,8,ad,8,197,110,156,2,2,7937_101_1995
1995-04-11T00:00:00Z,1995,101,7939,f,c,0,74,10.4,7937,n,8,ad,8,197,110,156,2,2,7937_101_1995
1995-04-11T00:00:00Z,1995,101,7941,m,c,0,NA,9.8,7940,n,5,ad,6,188,120,NA,2,2,7940_101_1995
1995-04-11T00:00:00Z,1995,101,7942,m,c,0,NA,10,7940,n,5,ad,6,188,120,NA,2,2,7940_101_1995
1995-04-12T00:00:00Z,1995,102,7945,f,c,0,72,10,7944,n,10,ad,10,190,111,145,2,2,7944_102_1995
1995-04-12T00:00:00Z,1995,102,7946,m,c,0,76,12.4,7944,n,10,ad,10,190,111,145,2,2,7944_102_1995
1995-04-20T00:00:00Z,1995,110,7961,m,c,0,NA,9.5,7949,n,6,ad,8,185,115,NA,2,2,7949_110_1995
1995-04-20T00:00:00Z,1995,110,7962,m,c,0,NA,10,7949,n,6,ad,8,185,115,NA,2,2,7949_110_1995
1995-04-20T00:00:00Z,1995,110,7964,m,c,0,NA,7.5,7963,n,8,ad,6,188,123,NA,2,2,7963_110_1995
1995-04-20T00:00:00Z,1995,110,7965,m,c,0,NA,7,7963,n,8,ad,6,188,123,NA,2,2,7963_110_1995
1996-04-02T00:00:00Z,1996,93,7994,m,c,0,77,11,7993,n,15,ad,14,182,115,NA,3,1,7993_93_1996
1996-04-03T00:00:00Z,1996,94,7998,f,c,0,58,7.3,7997,n,6,ad,7,195,108,NA,2,2,7997_94_1996
1996-04-03T00:00:00Z,1996,94,7999,m,c,0,64,7.3,7997,n,6,ad,7,195,108,NA,2,2,7997_94_1996
1996-04-04T00:00:00Z,1996,95,23005,f,c,0,70,8.4,23004,n,8,ad,9,191,103,151,2,2,23004_95_1996
1996-04-04T00:00:00Z,1996,95,23006,f,c,0,75,9.5,23004,n,8,ad,9,191,103,151,2,2,23004_95_1996
1996-04-06T00:00:00Z,1996,97,23008,m,c,0,71,8.7,23007,n,10,ad,6,185,100,132,2,2,23007_97_1996
1996-04-06T00:00:00Z,1996,97,23009,f,c,0,71,8.7,23007,n,10,ad,6,185,100,132,2,2,23007_97_1996
1996-04-06T00:00:00Z,1996,97,23011,f,c,0,74,10.4,23010,n,10,ad,14,195,123,NA,3,2,23010_97_1996
1996-04-06T00:00:00Z,1996,97,23012,m,c,0,79,12.5,23010,n,10,ad,14,195,123,NA,3,2,23010_97_1996
1996-04-07T00:00:00Z,1996,98,23014,f,c,0,79,11.4,23013,n,10,ad,7,190,114,NA,2,2,23013_98_1996
1996-04-07T00:00:00Z,1996,98,23015,m,c,0,78,12.4,23013,n,10,ad,7,190,114,NA,2,2,23013_98_1996
1996-04-09T00:00:00Z,1996,100,23017,f,c,0,80,12.2,23016,n,8,ad,8,195,107,NA,2,2,23016_100_1996
1996-04-09T00:00:00Z,1996,100,23018,m,c,0,76,12.4,23016,n,8,ad,8,195,107,NA,2,2,23016_100_1996
1996-04-10T00:00:00Z,1996,101,23019,f,c,0,71.5,9,7940,r,10,ad,7,195,111,NA,2,2,7940_101_1996
1996-04-10T00:00:00Z,1996,101,23020,m,c,0,69,8.8,7940,r,10,ad,7,195,111,NA,2,2,7940_101_1996
1996-04-12T00:00:00Z,1996,103,23025,m,c,0,72,10.4,23024,n,8,ad,7,196,114,NA,2,1,23024_103_1996
1996-04-12T00:00:00Z,1996,103,23027,m,c,0,71,9.5,23026,n,10,ad,10,187,119,NA,2,2,23026_103_1996
1996-04-12T00:00:00Z,1996,103,23028,m,c,0,69,9.4,23026,n,10,ad,10,187,119,NA,2,2,23026_103_1996
1996-04-13T00:00:00Z,1996,104,23033,m,c,0,74,11.6,23032,n,9,ad,7,195,111,NA,3,2,23032_104_1996
1996-04-13T00:00:00Z,1996,104,23034,f,c,0,70,10.6,23032,n,9,ad,7,195,111,NA,3,2,23032_104_1996
1996-04-13T00:00:00Z,1996,104,23036,f,c,0,78,10.7,23035,n,9,ad,7,198,112,NA,2,2,23035_104_1996
1996-04-13T00:00:00Z,1996,104,23037,f,c,0,74,10,23035,n,9,ad,7,198,112,NA,2,2,23035_104_1996
1996-04-17T00:00:00Z,1996,108,23040,m,c,0,75,11.7,23039,n,10,ad,6,197,109,NA,2,2,23039_108_1996
1996-04-17T00:00:00Z,1996,108,23041,f,c,0,76,12.7,23039,n,10,ad,6,197,109,NA,2,2,23039_108_1996
1996-04-19T00:00:00Z,1996,110,23043,m,c,0,70,9.4,23042,n,8,ad,7,183,113,NA,2,2,23042_110_1996
1996-04-19T00:00:00Z,1996,110,23044,f,c,0,63,6.8,23042,n,8,ad,7,183,113,NA,2,2,23042_110_1996
1996-04-19T00:00:00Z,1996,110,23047,f,c,0,75,10.4,23046,n,14,ad,21,191,120,NA,3,2,23046_110_1996
1996-04-19T00:00:00Z,1996,110,23048,f,c,0,73,10.2,23046,n,14,ad,21,191,120,NA,3,2,23046_110_1996
1996-04-23T00:00:00Z,1996,114,23050,f,c,0,81,12.7,23049,n,7,ad,9,197,111,NA,2,2,23049_114_1996
1996-04-23T00:00:00Z,1996,114,23051,m,c,0,78,12.9,23049,n,7,ad,9,197,111,NA,2,2,23049_114_1996
1996-04-23T00:00:00Z,1996,114,23053,m,c,0,77,11.5,23052,n,15,ad,7,182,110,NA,2,2,23052_114_1996
1996-04-23T00:00:00Z,1996,114,23054,f,c,0,75,10.1,23052,n,15,ad,7,182,110,NA,2,2,23052_114_1996
1996-04-23T00:00:00Z,1996,114,23056,m,c,0,68,8.2,23055,n,7,ad,6,189,108,NA,2,2,23055_114_1996
1996-04-23T00:00:00Z,1996,114,23057,m,c,0,69,9.2,23055,n,7,ad,6,189,108,NA,2,2,23055_114_1996
1997-04-03T00:00:00Z,1997,93,23078,m,c,0,70,9.3,23077,n,8,ad,6,200,122,212,2,2,23077_93_1997
1997-04-03T00:00:00Z,1997,93,23079,f,c,0,73,9,23077,n,8,ad,6,200,122,212,2,2,23077_93_1997
1997-04-07T00:00:00Z,1997,97,23090,m,c,0,76,9.3,7935,r,14,ad,9,191,102,140,2,1,7935_97_1997
1997-04-08T00:00:00Z,1997,98,23097,m,c,0,74,9.9,23096,n,12,ad,11,199,112,230,2,2,23096_98_1997
1997-04-08T00:00:00Z,1997,98,23098,f,c,0,68,9.8,23096,n,12,ad,11,199,112,230,2,2,23096_98_1997
1997-04-08T00:00:00Z,1997,98,23100,f,c,0,79,10.9,23099,n,17,ad,18,201,111,NA,2,1,23099_98_1997
1997-04-09T00:00:00Z,1997,99,23107,f,c,0,84,12,23106,n,7,ad,7,207,112,NA,2,3,23106_99_1997
1997-04-09T00:00:00Z,1997,99,23108,f,c,0,63,5.7,23106,n,7,ad,7,207,112,NA,2,3,23106_99_1997
1997-04-10T00:00:00Z,1997,100,23112,f,c,0,68,8.8,23111,n,6,ad,6,178,108,NA,3,1,23111_100_1997
1997-04-14T00:00:00Z,1997,104,23114,f,c,0,72,10.75,23113,n,6,ad,6,202,116,200,2,1,23113_104_1997
1997-04-17T00:00:00Z,1997,107,23124,f,c,0,51,3,23123,n,6,ad,8,202,117,NA,2,1,23123_107_1997
1997-04-22T00:00:00Z,1997,112,23138,f,c,0,72,9.5,23137,n,6,ad,5,195,116,NA,3,1,23137_112_1997
1997-04-22T00:00:00Z,1997,112,23140,m,c,0,83,12.6,23139,n,9,ad,7,197,110,NA,2,1,23139_112_1997
1997-04-22T00:00:00Z,1997,112,23142,m,c,0,69,8.3,23141,n,9,ad,7,192,104,NA,2,2,23141_112_1997
1997-04-22T00:00:00Z,1997,112,23143,f,c,0,74,9.7,23141,n,9,ad,7,192,104,NA,2,2,23141_112_1997
1997-04-22T00:00:00Z,1997,112,23146,m,c,0,70,10.7,23145,n,7,ad,5,186,110,NA,2,1,23145_112_1997
1997-04-25T00:00:00Z,1997,115,23149,m,c,0,68,9.25,23148,n,12,ad,14,185,106,NA,2,2,23148_115_1997
1997-04-25T00:00:00Z,1997,115,23150,f,c,0,69,8.25,23148,n,12,ad,14,185,106,NA,2,2,23148_115_1997
1997-05-01T00:00:00Z,1997,121,23159,m,c,0,97,23.75,23158,n,14,ad,13,200,107,NA,2,1,23158_121_1997
1998-04-01T00:00:00Z,1998,91,23191,f,c,0,75,9,23190,n,12,ad,12,194,100,NA,2,2,23190_91_1998
1998-04-01T00:00:00Z,1998,91,23192,m,c,0,73,9,23190,n,12,ad,12,194,100,NA,2,2,23190_91_1998
1998-04-01T00:00:00Z,1998,91,23194,f,c,0,61,5.25,23193,n,15,ad,19,190,107,NA,2,1,23193_91_1998
1998-04-01T00:00:00Z,1998,91,23195,m,c,0,70,8,7934,r,10,ad,8,192,104,NA,2,2,7934_91_1998
1998-04-01T00:00:00Z,1998,91,23196,m,c,0,71,8.25,7934,r,10,ad,8,192,104,NA,2,2,7934_91_1998
1998-04-03T00:00:00Z,1998,93,23198,f,c,0,74,11.25,20072,r,12,ad,14,199,122,162,2,1,20072_93_1998
1998-04-13T00:00:00Z,1998,103,23227,f,c,0,76,11.25,23226,n,10,ad,12,187,117,168,2,2,23226_103_1998
1998-04-13T00:00:00Z,1998,103,23228,m,c,0,71,8.75,23226,n,10,ad,12,187,117,168,2,2,23226_103_1998
1998-04-13T00:00:00Z,1998,103,23230,f,c,0,68,8,23229,n,6,ad,7,192,110,NA,2,2,23229_103_1998
1998-04-13T00:00:00Z,1998,103,23231,f,c,0,70,8.75,23229,n,6,ad,7,192,110,NA,2,2,23229_103_1998
1998-04-13T00:00:00Z,1998,103,23238,m,c,0,76,11.25,23237,n,22,ad,21,191,106,NA,2,1,23237_103_1998
1998-04-14T00:00:00Z,1998,104,23243,f,c,0,80,13.5,23242,n,14,ad,15,200,116,NA,3,2,23242_104_1998
1998-04-14T00:00:00Z,1998,104,23244,m,c,0,80,15.25,23242,n,14,ad,15,200,116,NA,3,2,23242_104_1998
1998-04-14T00:00:00Z,1998,104,23247,m,c,0,74,12.25,23246,n,10,ad,10,192,113,NA,2,2,23246_104_1998
1998-04-14T00:00:00Z,1998,104,23248,f,c,0,71,10.5,23246,n,10,ad,10,192,113,NA,2,2,23246_104_1998
1998-04-15T00:00:00Z,1998,105,23250,m,c,0,75,11.5,23249,n,8,ad,14,203,116,NA,2,2,23249_105_1998
1998-04-15T00:00:00Z,1998,105,23251,m,c,0,77,13,23249,n,8,ad,14,203,116,NA,2,2,23249_105_1998
1998-04-15T00:00:00Z,1998,105,23253,f,c,0,74,11.5,23252,n,12,ad,15,194,109,NA,2,2,23252_105_1998
1998-04-15T00:00:00Z,1998,105,23254,f,c,0,77,11.25,23252,n,12,ad,15,194,109,NA,2,2,23252_105_1998
1998-04-16T00:00:00Z,1998,106,23257,m,c,0,70,9.75,23256,n,15,ad,15,196,116,NA,3,3,23256_106_1998
1998-04-16T00:00:00Z,1998,106,23258,f,c,0,66,7.5,23256,n,15,ad,15,196,116,NA,3,3,23256_106_1998
1998-04-16T00:00:00Z,1998,106,23259,m,c,0,64,7.5,23256,n,15,ad,15,196,116,NA,3,3,23256_106_1998
1998-04-16T00:00:00Z,1998,106,23261,m,c,0,76,12.25,23260,n,7,ad,6,200,107,NA,2,1,23260_106_1998
1998-04-16T00:00:00Z,1998,106,23266,m,c,0,73,12,23265,n,13,ad,12,210,127,NA,3,3,23265_106_1998
1998-04-16T00:00:00Z,1998,106,23267,m,c,0,64,8.25,23265,n,13,ad,12,210,127,NA,3,3,23265_106_1998
1998-04-16T00:00:00Z,1998,106,23268,f,c,0,67,8.5,23265,n,13,ad,12,210,127,NA,3,3,23265_106_1998
1998-04-16T00:00:00Z,1998,106,23270,m,c,0,84,16.5,23269,n,7,ad,14,191,107,NA,2,1,23269_106_1998
1998-04-16T00:00:00Z,1998,106,23272,f,c,0,72,9.5,23271,n,5,ad,9,193,99,NA,1,2,23271_106_1998
1998-04-16T00:00:00Z,1998,106,23273,f,c,0,76,10.25,23271,n,5,ad,9,193,99,NA,1,2,23271_106_1998
1998-04-16T00:00:00Z,1998,106,23275,f,c,0,75,11.5,23274,n,7,ad,7,192,111,NA,2,2,23274_106_1998
1998-04-16T00:00:00Z,1998,106,23276,m,c,0,76,11.5,23274,n,7,ad,7,192,111,NA,2,2,23274_106_1998
1998-04-17T00:00:00Z,1998,107,23279,m,c,0,73,10.75,23278,n,7,ad,16,197,105,NA,2,2,23278_107_1998
1998-04-17T00:00:00Z,1998,107,23280,m,c,0,72,10.5,23278,n,7,ad,16,197,105,NA,2,2,23278_107_1998
1998-04-17T00:00:00Z,1998,107,23282,m,c,0,68,9.5,23281,n,6,ad,8,192,108,NA,2,1,23281_107_1998
1998-04-21T00:00:00Z,1998,111,23289,f,c,0,74,12.5,23288,n,9,ad,9,202,120,NA,2,2,23288_111_1998
1998-04-21T00:00:00Z,1998,111,23290,m,c,0,79,14.25,23288,n,9,ad,9,202,120,NA,2,2,23288_111_1998
1998-04-21T00:00:00Z,1998,111,23292,f,c,0,84,18.75,23291,n,6,ad,13,186,114,NA,2,1,23291_111_1998
1998-04-23T00:00:00Z,1998,113,23295,f,c,0,81,14.25,23294,n,18,ad,15,211,132,NA,3,1,23294_113_1998
1998-04-23T00:00:00Z,1998,113,23298,m,c,0,68,10.25,23016,r,NA,ad,10,195,102,NA,1,2,23016_113_1998
1998-04-23T00:00:00Z,1998,113,23299,m,c,0,71,10,23016,r,NA,ad,10,195,102,NA,1,2,23016_113_1998
1998-05-08T00:00:00Z,1998,128,23338,m,c,0,81,15.25,20052,r,12,ad,12,193,117,NA,2,2,20052_128_1998
1998-05-08T00:00:00Z,1998,128,23339,m,c,0,80,14.75,20052,r,12,ad,12,193,117,NA,2,2,20052_128_1998
1999-04-04T00:00:00Z,1999,94,23368,m,c,0,76,8.5,23367,n,14,ad,19,198,102,NA,1,2,23367_94_1999
1999-04-04T00:00:00Z,1999,94,23369,m,c,0,78,9.25,23367,n,14,ad,19,198,102,NA,1,2,23367_94_1999
1999-04-13T00:00:00Z,1999,103,23391,f,c,0,76,11.5,23390,n,NA,ad,14,197,116,NA,2,2,23390_103_1999
1999-04-13T00:00:00Z,1999,103,23392,m,c,0,77,11,23390,n,NA,ad,14,197,116,NA,2,2,23390_103_1999
1999-04-13T00:00:00Z,1999,103,23394,f,c,0,74,11,23393,n,8,ad,7,186,105,NA,2,1,23393_103_1999
1999-04-14T00:00:00Z,1999,104,23398,f,c,0,82,9.25,23397,n,6,ad,10,198,94,NA,1,2,23397_104_1999
1999-04-14T00:00:00Z,1999,104,23399,m,c,0,83,11.25,23397,n,6,ad,10,198,94,NA,1,2,23397_104_1999
1999-04-15T00:00:00Z,1999,105,23414,f,c,0,65,7.75,23413,n,9,ad,9,191,101,NA,2,2,23413_105_1999
1999-04-15T00:00:00Z,1999,105,23415,f,c,0,68,7.5,23413,n,9,ad,9,191,101,NA,2,2,23413_105_1999
1999-04-15T00:00:00Z,1999,105,23417,f,c,0,78,12.25,23416,n,10,ad,9,197,104,NA,2,2,23416_105_1999
1999-04-15T00:00:00Z,1999,105,23418,m,c,0,74,11,23416,n,10,ad,9,197,104,NA,2,2,23416_105_1999
1999-04-15T00:00:00Z,1999,105,23420,m,c,0,88,17.75,23419,n,14,ad,18,205,108,NA,2,1,23419_105_1999
1999-04-15T00:00:00Z,1999,105,23422,f,c,0,79,14,23421,n,10,ad,9,188,99,NA,2,1,23421_105_1999
1999-04-18T00:00:00Z,1999,108,23426,f,c,0,68,9,23425,n,9,ad,7,189,104,NA,2,1,23425_108_1999
2000-04-02T00:00:00Z,2000,93,23477,f,c,0,79,11.25,23476,n,9,ad,14,196,97,NA,1,2,23476_93_2000
2000-04-02T00:00:00Z,2000,93,23478,f,c,0,78,11.25,23476,n,9,ad,14,196,97,NA,1,2,23476_93_2000
2000-04-02T00:00:00Z,2000,93,23481,m,c,0,91,18.25,23480,n,18,ad,19,204,109,NA,2,1,23480_93_2000
2000-04-03T00:00:00Z,2000,94,23485,f,c,0,84,17,23484,n,10,ad,11,195,105,NA,2,2,23484_94_2000
2000-04-03T00:00:00Z,2000,94,23486,m,c,0,86,19.25,23484,n,10,ad,11,195,105,NA,2,2,23484_94_2000
2000-04-05T00:00:00Z,2000,96,23494,m,c,0,85,14.5,7803,r,12,ad,15,196,105,NA,2,2,7803_96_2000
2000-04-05T00:00:00Z,2000,96,23495,m,c,0,86,14,7803,r,12,ad,15,196,105,NA,2,2,7803_96_2000
2000-04-07T00:00:00Z,2000,98,23499,f,c,0,94,26.5,23347,r,13,ad,16,198,115,NA,3,2,23347_98_2000
2000-04-07T00:00:00Z,2000,98,23500,f,c,0,93,22.25,23347,r,13,ad,16,198,115,NA,3,2,23347_98_2000
2000-04-12T00:00:00Z,2000,103,23510,f,c,0,84,15.75,23509,n,17,ad,19,194,98,NA,2,2,23509_103_2000
2000-04-12T00:00:00Z,2000,103,23511,m,c,0,82,14.5,23509,n,17,ad,19,194,98,NA,2,2,23509_103_2000
2000-04-13T00:00:00Z,2000,104,23515,f,c,0,81,12.75,23514,n,9,ad,10,191,103,NA,2,2,23514_104_2000
2000-04-13T00:00:00Z,2000,104,23516,f,c,0,77,13.5,23514,n,9,ad,10,191,103,NA,2,2,23514_104_2000
2000-04-13T00:00:00Z,2000,104,23518,f,c,0,82,16,23517,n,8,ad,8,198,111,NA,2,1,23517_104_2000
2000-04-13T00:00:00Z,2000,104,23520,f,c,0,80,12.75,23519,n,9,ad,9,195,110,NA,2,2,23519_104_2000
2000-04-13T00:00:00Z,2000,104,23521,m,c,0,80,13.5,23519,n,9,ad,9,195,110,NA,2,2,23519_104_2000
2000-04-13T00:00:00Z,2000,104,23523,f,c,0,72,9,23522,n,NA,ad,7,191,96,NA,1,2,23522_104_2000
